squareMeters,floors,hasYard,hasPool,cityPartRange_10
82113,24,0,0,0
77491,13,1,0,1
93342,41,1,0,0
81262,41,1,0,0
47757,81,0,0,0
2242,95,1,0,0
21527,76,1,0,0
1903,97,0,0,0
5579,93,0,1,1
18179,49,1,1,0
24957,83,1,1,0
18160,49,1,1,0
47749,92,1,0,0
69174,94,0,1,0
63755,77,0,1,0
53422,49,0,0,0
8732,40,0,1,0
15822,16,0,1,0
2484,23,0,1,0
58516,45,1,1,0
91618,28,1,0,0
64380,79,0,1,0
78152,21,0,1,0
60511,44,1,0,0
14401,34,0,1,0
90697,19,1,0,1
46301,48,1,0,0
15001,15,1,0,0
52532,13,0,1,0
74788,3,1,1,0
93437,36,1,0,0
91440,95,0,0,1
88616,37,0,1,0
87024,56,1,1,1
54379,10,1,1,1
48179,63,1,0,0
30713,64,0,1,0
58637,36,1,1,0
73867,84,0,0,0
48648,99,0,0,0
64693,81,0,0,1
68916,13,0,0,0
58551,64,0,1,0
52287,33,1,1,0
72165,22,0,0,0
74310,30,1,0,0
30572,56,0,0,0
28792,83,0,1,0
43204,60,0,0,1
12125,45,0,1,0
56501,27,0,0,0
74689,90,1,1,0
57719,60,1,1,0
68399,46,1,1,1
33785,17,0,0,0
54323,83,0,1,0
77339,50,0,1,0
59018,49,1,0,1
58971,67,0,0,0
476,52,0,1,0
91745,9,1,0,0
9193,31,1,0,0
51419,12,1,0,0
12997,99,0,1,0
83742,25,1,1,0
92649,54,1,0,0
25881,34,1,1,0
4805,99,1,1,0
66503,13,1,1,0
93373,74,1,1,0
11513,88,1,1,0
61418,80,0,0,0
24176,68,0,0,0
74737,29,1,1,0
95296,19,1,1,0
52683,57,0,0,0
56073,10,0,0,0
56191,51,1,1,0
14691,48,1,1,0
7426,59,0,0,1
34176,17,0,1,0
95273,45,1,1,0
62281,70,1,1,0
26864,86,0,0,0
26507,79,1,0,0
13087,77,1,0,0
44750,94,0,0,1
23481,26,1,0,0
72829,63,0,0,0
83316,65,0,0,0
14447,23,0,1,0
38522,63,1,0,1
42136,63,1,0,1
24525,73,0,1,0
61435,64,1,1,0
79073,17,0,1,0
84964,51,1,0,0
562,97,0,1,0
73406,75,1,0,0
44219,82,1,1,0
72990,1,1,0,0
4840,70,1,1,0
84118,52,0,1,0
70432,4,0,0,0
36353,2,1,0,0
15723,5,0,1,0
27803,13,1,1,0
11130,98,1,1,0
96711,37,0,1,0
3760,60,0,1,0
2908,79,1,1,0
96145,43,0,0,1
71833,51,0,1,0
74943,10,1,0,0
22821,14,1,1,0
23558,33,1,0,0
38315,58,0,1,0
58864,1,0,1,0
36859,43,0,0,0
63509,53,0,0,0
65136,86,0,0,0
58935,63,1,1,0
73126,77,1,1,0
17191,29,1,1,0
83252,8,0,0,0
14809,28,0,1,0
17872,89,1,0,1
4962,70,0,1,0
16254,36,1,0,0
86793,19,1,0,0
69328,64,1,0,1
53755,52,1,1,0
62054,98,0,1,0
46785,72,0,1,0
67371,84,1,0,0
24677,6,0,0,0
22777,44,0,1,0
36429,29,0,1,0
84748,96,1,0,0
92383,78,0,0,0
817,26,0,1,0
34746,15,1,0,1
40939,6,1,0,0
43189,39,0,1,0
68528,78,1,0,0
74743,21,0,0,0
97520,13,0,0,0
58110,1,1,1,0
15429,46,1,1,0
33984,41,0,1,0
69778,98,0,0,1
82928,70,1,0,0
26046,52,0,0,0
72599,23,0,1,0
50788,68,0,1,0
52337,70,1,0,0
83015,56,0,1,0
82141,61,1,1,0
25432,46,1,0,0
79718,89,0,0,0
600,43,1,0,0
71353,21,0,1,0
8609,55,1,1,0
41976,86,0,1,0
48100,68,1,1,0
90178,65,0,0,0
62060,29,0,0,0
84048,5,0,1,0
80771,98,1,1,0
95739,14,0,1,0
60216,97,1,1,0
10976,77,1,1,1
70768,11,1,0,0
86676,12,0,1,0
3048,68,1,0,1
48162,3,0,1,0
20658,48,1,1,0
5585,76,1,1,0
16817,100,0,1,0
52332,33,0,0,0
35788,37,1,1,0
39831,78,1,0,0
10737,59,1,1,0
66859,47,0,0,0
50185,30,1,0,0
2005,67,0,1,0
95889,28,0,0,0
70474,15,0,0,0
15850,96,0,1,0
153,88,0,1,0
26907,43,1,1,0
27351,36,0,0,0
74330,35,0,0,0
53496,22,0,1,0
23560,35,1,1,0
64425,17,0,0,0
5724,24,1,1,0
29721,76,0,1,0
77018,63,0,0,0
20949,22,1,1,0
42674,5,0,1,0
97134,68,1,0,0
47264,23,1,1,1
94457,82,1,0,0
17346,79,0,1,0
60443,29,1,0,0
42870,49,1,1,0
95116,46,1,1,0
7591,59,0,1,0
96352,31,1,1,0
20346,57,0,0,0
90111,30,1,0,0
59738,35,0,0,0
86933,7,0,0,0
83019,79,0,1,0
12643,78,1,1,0
40911,2,1,1,0
25388,78,0,1,0
20556,24,0,0,1
83841,69,0,0,1
13349,18,0,1,0
32267,59,1,1,1
30018,29,1,1,1
98701,81,1,1,1
79441,84,1,0,1
75898,6,0,1,0
26682,6,1,1,0
18053,5,0,0,0
5322,98,1,0,0
60187,23,0,1,1
61734,79,1,0,0
59564,17,1,1,0
8607,14,0,0,0
49904,78,0,1,0
18642,65,0,0,0
81362,72,0,1,0
65904,47,0,1,0
8096,27,1,0,0
18441,24,1,0,0
86614,63,0,1,1
11583,9,0,1,0
78046,62,0,0,0
10500,49,0,1,1
91532,86,0,0,0
55804,100,0,1,0
96843,66,1,0,0
69246,29,1,0,0
21818,76,1,1,0
40934,41,0,0,0
40790,54,0,0,0
87853,54,0,1,0
16145,24,1,1,0
7859,60,1,1,1
90703,15,0,1,0
70367,19,1,0,0
71164,38,1,0,0
88844,25,0,1,1
80596,74,0,1,0
75972,3,0,1,1
37647,7,1,0,0
8308,10,1,1,0
88935,28,1,1,0
92867,71,0,0,0
70080,98,0,0,0
16909,49,0,1,0
52948,10,1,1,0
27881,92,0,0,1
42065,68,0,0,0
44053,55,1,0,0
29310,3,0,0,0
62816,56,1,1,0
88561,49,1,0,0
69355,93,0,1,0
52649,54,0,1,0
38947,76,0,0,0
24490,87,0,0,0
87964,68,1,1,0
92438,99,1,0,0
67360,77,1,0,0
94394,94,0,0,0
94943,21,0,1,0
18316,3,0,0,1
66972,52,0,1,0
68824,73,1,0,0
99750,1,1,1,0
93283,25,0,1,1
94541,67,1,0,0
97110,21,0,1,0
43037,82,0,1,0
62592,30,1,0,0
13414,16,1,1,0
86467,22,0,1,0
6912,2,0,0,0
12632,94,1,0,0
60759,51,0,0,0
93615,41,1,0,1
72070,98,0,1,0
51589,43,0,1,0
87294,80,1,0,0
62039,41,0,0,0
16174,100,1,0,0
74097,29,0,0,0
54843,16,0,0,0
52369,70,0,1,0
90665,100,1,1,0
53020,79,0,1,0
71236,92,1,0,0
22136,100,0,0,0
55974,12,0,1,0
56284,5,1,0,0
43020,75,0,1,0
52370,23,0,1,0
11259,82,0,1,1
19185,84,1,0,0
58599,97,0,0,0
73441,82,1,1,0
99869,15,0,1,0
32778,76,0,1,0
43503,34,1,0,0
50707,71,1,0,0
42537,74,0,0,0
80678,34,1,1,1
26659,88,1,1,1
72425,83,0,1,1
58234,9,0,1,0
78993,72,1,0,0
16565,95,0,0,0
61905,76,1,1,1
21129,21,0,0,0
2011,37,1,1,0
59302,31,1,1,0
72580,84,1,1,1
16187,22,1,1,0
2838,82,0,1,0
15807,33,1,0,0
96040,27,0,0,0
7042,32,0,1,0
43859,8,0,0,0
85490,63,0,1,0
82131,73,1,1,0
82196,28,1,1,0
76559,71,1,1,0
51329,63,0,0,0
55971,30,0,0,0
42217,83,1,1,0
20666,57,1,0,0
17806,48,1,1,0
3237,99,1,0,0
92594,27,0,1,0
99085,41,1,0,0
91334,97,1,0,0
44513,49,0,1,0
44539,23,0,0,0
67583,99,1,0,1
81164,40,1,1,0
45587,41,1,0,0
52141,35,0,0,0
73568,29,0,0,0
62384,36,1,0,0
32758,81,1,1,0
58882,60,1,0,0
98616,59,0,0,1
59730,24,1,1,0
33622,73,0,1,0
75571,16,1,1,0
84058,99,0,0,0
56812,46,0,0,0
34074,96,1,0,0
23763,99,0,1,0
14750,12,1,0,0
83790,75,0,0,1
50241,57,1,0,0
20683,96,0,1,0
20863,2,0,0,0
9026,28,1,0,0
45403,6,1,1,1
50223,80,0,0,0
85300,64,1,0,0
43621,62,0,0,0
57764,91,1,1,0
86433,5,0,0,0
51309,6,0,1,0
49407,68,0,0,0
88065,20,0,0,0
59252,27,1,0,1
187,46,1,1,0
42586,67,1,1,0
64834,17,1,0,0
68043,66,0,1,0
95441,65,0,1,0
61647,43,1,0,0
87908,99,1,0,0
10902,29,1,0,0
30373,41,1,0,0
53753,30,1,1,0
92655,77,0,0,0
13591,28,1,0,0
7038,41,1,1,0
49388,54,1,1,0
39535,30,1,0,0
65611,23,0,1,0
48289,19,1,0,0
86571,23,0,0,0
79833,84,1,0,0
25363,37,0,0,0
1866,8,0,0,0
15075,75,1,1,0
66263,4,0,1,0
43944,69,1,0,1
77440,25,0,0,0
87627,89,0,1,0
87443,41,1,1,0
99099,31,1,1,1
73176,20,0,0,0
21857,16,1,0,0
54097,98,0,0,0
12179,65,0,1,0
83300,100,1,0,0
58297,1,0,1,0
37793,55,0,1,0
91204,10,1,1,0
70742,99,1,1,0
57577,24,0,0,0
82506,78,0,1,0
18780,77,0,1,0
82244,28,0,1,0
24040,93,0,1,0
23860,3,1,1,0
40170,65,1,0,0
50114,14,1,1,0
3661,24,1,1,0
78124,54,0,0,0
4263,26,0,1,0
82458,14,0,1,0
45229,66,0,1,0
40943,32,0,0,0
42078,91,1,0,0
88491,87,0,1,1
20510,72,1,0,0
9698,23,0,1,0
49274,44,0,0,0
43717,99,0,0,0
61398,43,1,1,0
94540,20,1,1,0
15194,4,1,0,0
20537,44,0,0,0
47476,92,1,1,0
60278,38,0,1,1
59816,8,0,0,1
47553,65,1,1,0
48884,32,1,0,0
34956,93,1,1,0
41043,78,0,0,0
34477,17,1,1,1
54338,55,1,1,1
54520,66,0,0,0
50219,54,1,0,0
86393,14,0,1,0
30803,49,1,0,0
76712,10,0,1,0
92033,7,1,1,1
76183,41,0,0,0
30566,20,1,0,0
55575,64,0,1,0
27810,47,1,1,1
5340,44,0,0,0
59049,91,0,0,1
36334,13,1,1,0
83615,76,1,1,0
14608,88,0,1,1
94723,23,0,1,0
86276,93,1,0,0
67040,22,1,1,0
51477,26,1,1,0
98857,15,1,0,0
3880,85,1,1,0
1863,22,1,1,0
94744,12,0,1,0
44726,73,0,1,1
16551,65,0,0,0
91047,65,0,0,0
6704,59,1,1,0
38551,74,1,1,0
39383,97,0,0,1
50974,39,0,0,0
21796,8,0,1,0
85883,63,0,0,0
61141,83,0,1,0
9833,66,1,0,0
41441,88,1,0,0
3996,37,0,0,0
26073,23,0,1,1
83281,2,1,0,0
23248,20,1,1,0
43262,86,1,1,0
78847,30,1,0,0
60250,16,1,0,0
63297,23,0,1,0
6009,56,0,1,0
75504,62,1,0,0
52178,96,1,0,1
51058,26,0,1,0
43251,43,0,0,0
10051,34,1,0,1
48642,87,1,0,0
87547,81,0,0,0
15321,8,0,0,0
93568,31,1,0,0
75293,89,0,0,0
70068,100,1,1,1
9517,29,0,0,0
81639,15,0,0,0
86183,31,1,1,0
76316,56,0,0,0
57210,49,1,0,1
62805,67,0,1,0
62598,83,1,1,0
93706,59,0,0,0
26440,58,0,1,0
71332,62,1,0,0
17818,32,0,1,0
17633,83,0,0,0
60067,20,0,0,0
22004,24,0,1,0
76859,13,1,0,0
34208,2,1,1,1
97653,76,0,1,0
54000,25,1,1,0
41759,64,0,1,0
72527,12,1,1,0
71591,58,1,0,0
3206,72,1,0,0
99552,49,1,1,1
91266,21,0,0,0
982,96,0,0,0
93132,35,1,1,1
44653,78,0,1,0
48660,16,1,0,0
12664,27,1,1,0
61543,11,0,1,0
92782,77,1,1,0
64720,18,1,0,0
22822,55,0,0,0
88387,40,1,0,0
51340,73,0,0,0
52525,82,1,0,0
29878,51,1,0,0
5135,26,0,1,0
37944,54,0,1,0
57072,32,0,0,0
10496,39,0,1,0
69806,66,0,0,0
16576,94,0,1,0
66720,12,0,1,0
25662,28,1,0,1
84540,66,1,0,0
52429,42,1,1,0
40816,86,0,1,0
40394,30,1,0,0
41702,6,0,0,0
62613,69,0,0,0
92445,43,1,0,0
37822,71,0,0,0
13073,21,1,1,1
99075,16,0,1,1
86022,35,1,1,0
42943,82,1,1,0
37677,32,1,1,1
62001,74,0,0,0
87788,58,1,0,0
33512,46,1,0,0
1803,10,0,0,0
31160,64,1,0,1
87957,46,0,1,0
18972,3,1,0,0
13353,18,1,0,0
72319,53,1,1,0
48577,20,1,0,1
46322,1,0,0,0
22323,67,0,1,0
78992,68,1,0,0
37491,53,1,0,0
92853,50,0,1,0
81112,20,0,1,0
51757,35,0,0,0
60226,80,1,1,0
24578,4,0,1,0
8282,57,0,1,0
68947,17,1,0,0
16478,64,1,0,0
85444,97,0,1,0
13642,97,1,1,0
78934,22,0,0,0
60450,31,1,0,0
81860,65,1,0,1
5132,42,1,1,0
38900,68,0,1,0
31421,68,0,1,0
33742,98,1,0,0
96329,80,0,1,0
54645,23,0,0,0
38486,50,0,0,0
59417,5,1,1,0
24511,42,0,0,0
10503,95,0,1,0
137,47,0,1,0
21442,16,0,0,0
19219,11,0,1,0
65322,67,1,1,0
1754,70,1,0,0
5820,78,1,0,0
38030,4,0,0,0
85926,35,1,1,0
93656,34,0,1,0
38190,13,1,1,0
81247,14,0,1,0
69554,89,1,1,0
77421,6,0,0,0
75762,10,0,0,0
82117,33,0,1,0
35447,57,0,0,0
28435,50,0,0,0
1405,16,1,1,0
63505,5,1,0,1
4351,10,0,0,0
44227,73,0,0,0
54753,84,1,0,0
63066,27,1,0,0
11620,67,1,0,1
1702,17,1,0,1
84503,10,1,1,0
73769,27,1,0,0
11757,5,1,1,0
79363,21,0,1,0
47582,77,1,1,0
39627,44,0,0,0
26611,21,0,0,0
78088,6,0,0,0
42113,37,1,0,1
71001,46,0,0,0
24321,51,1,0,0
66819,54,1,1,0
53645,14,0,0,0
62247,68,0,0,0
59545,21,0,1,0
89946,50,1,0,1
77857,20,0,0,0
47258,13,0,0,0
63891,24,1,1,1
19778,96,0,0,0
98668,71,0,1,0
25892,99,0,0,0
22059,6,0,1,0
40694,18,1,1,0
57897,96,1,0,0
95492,77,1,1,0
92738,32,1,0,0
45149,76,0,0,0
16187,10,1,1,0
67216,60,1,0,1
6940,17,0,0,0
9840,36,0,1,0
20311,87,1,1,1
30217,73,1,1,0
57939,73,1,1,0
87276,43,1,1,0
50799,12,0,0,0
97435,67,1,0,0
67527,57,1,0,0
41848,99,1,1,0
26958,40,1,1,0
72781,25,0,0,1
29366,63,0,0,0
13423,32,0,0,0
54715,38,0,0,0
27803,75,0,1,1
76021,60,0,0,0
50024,80,1,0,0
92563,84,1,0,0
58304,13,0,1,0
13166,80,0,0,0
12838,10,1,0,0
74489,86,0,0,0
81600,16,1,0,0
18470,73,1,1,0
72100,97,1,1,0
44129,34,0,0,0
48434,87,1,0,0
37729,16,0,0,0
10781,31,1,0,1
76906,6,0,1,0
92151,90,1,0,0
68895,2,0,1,0
41439,30,1,0,0
96478,95,1,0,0
30458,43,0,1,0
13378,9,1,0,0
60244,47,1,1,0
6738,60,1,0,0
45049,80,1,1,0
80582,74,1,0,0
96687,61,1,0,0
10944,30,1,0,0
38301,53,1,1,0
78960,76,0,1,0
62028,64,0,1,0
16411,49,1,1,0
31885,68,1,1,0
72170,86,0,1,0
1095,52,0,0,1
37815,26,0,0,0
16267,41,0,1,1
75727,44,1,1,0
40571,18,0,0,0
74263,81,1,0,0
64044,43,0,0,0
56361,22,1,0,0
281,38,0,1,1
91543,77,1,0,0
71807,87,1,0,0
33814,63,0,1,0
73956,90,1,0,0
95444,10,0,1,0
81472,16,1,1,0
35005,2,1,1,0
30817,63,0,0,0
57970,53,1,1,0
57337,97,1,1,0
91673,47,0,0,0
79399,44,1,0,0
28727,23,0,1,0
28881,73,0,0,0
32713,93,0,0,1
18382,96,1,1,0
93046,88,0,1,0
32071,53,1,0,0
83405,86,0,0,0
74688,73,0,0,0
88240,41,0,1,0
58657,29,0,0,0
88589,81,0,0,0
75334,5,0,0,0
56659,85,0,1,0
68269,41,0,1,0
79182,9,1,1,0
82377,1,1,0,0
13314,17,1,1,0
44966,18,0,0,0
83789,55,0,0,0
43761,5,0,1,0
82968,97,1,0,0
59501,72,0,0,0
63437,78,1,1,0
26721,27,0,1,0
50093,5,0,1,0
70277,82,0,1,0
70077,43,0,0,0
67311,10,0,0,0
91036,7,0,0,0
70919,44,1,1,0
6712,93,1,1,0
28247,97,0,1,0
42630,23,0,1,0
50678,32,0,0,0
25694,96,1,1,0
22855,80,0,0,0
52264,89,1,1,0
21834,10,0,1,0
7472,16,0,1,1
47144,94,1,0,0
54620,89,1,1,0
43250,55,0,1,0
3818,32,0,0,0
24168,92,0,0,0
88652,36,1,0,0
87669,23,1,1,0
29356,46,1,1,0
61004,41,0,1,1
17381,84,0,0,0
77975,22,1,1,0
42469,77,0,1,0
32776,71,0,1,0
23407,53,0,1,0
90374,24,0,1,0
17615,88,0,1,0
11931,14,1,0,0
23705,88,1,0,0
39066,27,0,1,0
73975,50,0,0,0
85811,91,1,1,0
80266,75,0,0,0
59318,91,0,0,0
27532,42,1,1,0
23320,88,0,0,1
60656,76,1,1,0
26428,94,1,1,0
36327,7,1,0,0
45016,75,0,0,0
24323,46,1,1,0
35352,18,1,1,0
95748,75,0,0,0
45916,60,1,1,0
32396,8,1,1,0
62277,59,1,1,0
46042,74,0,0,0
27949,77,1,0,0
78016,57,1,0,0
83639,49,1,1,0
82285,22,0,0,0
48067,83,1,0,0
41057,18,0,0,0
57369,34,0,1,0
18466,60,0,1,0
90822,62,1,1,0
93450,63,1,0,1
39853,78,0,0,0
16368,85,1,1,0
82019,81,1,0,0
39223,17,0,1,0
77151,7,0,1,0
19373,75,1,1,0
75132,89,1,1,0
71418,47,0,1,0
12387,55,1,0,0
11498,41,0,1,0
11587,65,1,1,0
51021,68,0,0,0
25996,18,1,1,0
49795,43,0,0,1
92948,47,0,0,0
8284,21,0,0,0
11484,4,1,0,1
98350,96,1,1,0
88955,3,1,0,0
19686,76,1,0,0
79857,46,0,0,0
37781,31,0,0,0
51890,37,1,1,0
54765,12,0,0,0
91525,74,0,0,0
43588,81,0,1,0
3010,34,0,0,0
18785,50,0,1,0
33052,39,1,1,0
57295,69,0,0,0
30164,61,1,1,1
88648,34,1,0,0
33316,72,0,1,0
29722,22,0,1,0
88746,43,1,0,0
11491,47,1,1,0
62887,7,0,1,0
18244,75,1,0,1
92781,66,0,1,0
97802,68,1,0,0
81404,8,1,0,0
87886,82,0,1,0
27328,98,1,0,0
81618,80,0,1,0
62571,73,0,1,0
38947,21,0,1,0
58774,84,0,1,0
67509,63,1,1,0
53978,63,0,0,0
86399,14,1,0,0
58527,76,0,1,0
77967,3,1,1,0
96237,32,1,1,0
72587,20,1,1,0
83214,82,0,1,1
4389,22,0,0,0
52165,3,1,0,0
80294,67,0,1,0
80746,19,0,0,0
77849,55,0,0,0
57663,14,0,1,1
88287,95,0,0,0
75890,59,0,1,0
18286,78,0,0,0
92424,61,1,1,0
48178,71,0,0,1
63053,28,1,1,0
21703,90,1,1,0
44862,68,0,1,0
8319,55,0,0,1
90110,52,1,0,0
48767,64,0,1,0
26506,69,0,1,0
61140,56,0,1,0
89425,47,1,1,1
90164,13,1,1,0
60824,34,1,0,0
71296,40,0,0,1
87066,99,0,1,0
48206,88,0,1,0
16894,88,0,0,0
76541,4,1,0,0
65324,8,0,1,0
85707,30,1,0,0
71000,69,0,1,0
3448,68,0,1,0
12198,49,0,1,1
54050,55,0,1,0
68052,5,0,0,0
89173,22,0,1,0
93561,10,0,0,0
38701,43,0,1,0
77466,80,1,0,1
84978,65,1,1,0
7312,14,1,1,0
34585,99,0,1,0
43467,22,1,0,0
67665,61,1,1,0
93622,13,0,0,0
23213,42,0,1,0
51550,88,0,1,0
69952,93,0,0,0
67271,79,1,1,0
17417,47,0,0,0
78612,9,0,0,0
32191,18,1,0,0
45730,99,0,1,0
20349,52,0,1,0
13082,48,1,0,0
77165,43,0,0,0
5991,77,0,0,0
67917,97,0,1,0
92032,5,1,1,1
17779,24,0,1,0
47783,39,1,0,1
42360,59,0,0,0
49574,97,0,0,0
87353,47,1,1,0
43359,51,0,1,0
4456,79,1,0,0
28363,77,1,1,0
77046,85,1,0,0
70556,10,0,1,1
47253,32,0,0,0
76658,7,1,1,0
54333,14,0,0,0
14933,100,1,1,0
80524,49,1,1,1
80622,46,0,1,0
22752,58,1,1,0
78766,93,1,1,0
9803,92,1,1,0
25112,99,0,0,0
96931,98,0,1,0
29141,67,1,1,0
9008,93,0,1,0
23409,55,1,0,0
45452,15,0,0,0
55474,65,1,1,0
5268,59,0,0,0
84023,44,1,0,0
29708,83,1,1,0
97843,76,0,0,0
5528,96,1,0,1
98689,55,1,1,0
51766,36,1,1,0
79582,24,0,0,0
87987,97,1,0,0
53146,14,0,0,1
90045,77,0,0,0
65825,45,0,0,0
14745,64,1,0,1
52649,85,0,1,0
27856,98,0,1,0
52416,50,1,0,1
74704,22,0,0,0
6270,42,1,1,0
65413,15,0,1,1
57720,14,1,1,1
47902,71,1,0,0
55558,85,0,1,0
75681,35,0,0,0
21748,29,0,1,0
75489,12,1,1,0
79338,80,1,1,0
58091,2,1,0,0
50092,67,0,0,0
61985,35,0,1,0
63737,95,1,0,0
57859,52,1,1,0
20175,8,1,0,0
488,80,1,0,0
58036,50,1,0,0
31873,44,1,1,0
75039,26,1,1,0
77747,72,1,1,0
21245,91,0,1,0
60675,51,1,0,0
98543,44,1,0,0
41573,36,1,1,0
27899,64,1,1,0
87901,57,1,0,0
58752,98,0,0,0
70573,3,1,1,0
5329,58,0,0,0
60368,21,0,1,0
20195,27,0,1,0
72194,37,0,0,0
9995,68,1,1,1
13522,74,0,0,0
48831,29,0,1,0
46572,18,0,0,0
66907,93,1,1,1
59520,40,0,1,0
52339,40,1,0,0
77027,25,0,0,0
68063,51,1,0,1
39686,15,0,0,0
70614,9,0,1,0
64186,6,0,0,0
65217,39,1,1,0
98840,6,0,0,0
34592,80,0,0,0
18198,66,0,1,0
31328,62,1,1,1
40987,77,0,0,0
12079,70,1,1,0
9503,8,1,0,0
23854,23,1,0,0
33427,99,1,1,0
48070,65,0,0,0
65689,59,0,1,0
302,30,1,0,1
29256,87,1,0,0
5475,51,0,0,0
32805,17,0,0,0
78982,18,1,0,0
35634,50,0,1,0
59240,42,1,0,0
10310,93,1,0,0
60988,59,0,1,0
76423,56,1,1,1
33709,7,1,1,0
5693,37,1,0,0
56666,63,0,0,0
7438,20,1,1,1
37846,54,0,1,1
12127,69,0,0,1
7923,1,1,1,1
92264,26,1,1,0
81875,18,1,1,0
77726,1,0,0,1
55825,25,1,0,0
50472,39,1,1,0
78164,65,1,1,0
99053,41,1,1,1
6820,86,1,1,1
57564,18,0,0,0
86326,55,0,0,0
85083,33,0,0,0
36137,31,0,1,0
73554,46,0,0,0
32721,76,1,0,0
3475,9,1,1,0
90339,3,0,0,1
65101,60,0,0,0
92075,39,1,1,0
47794,78,0,1,0
9619,91,1,0,0
85740,59,1,1,0
70603,42,1,0,0
28769,80,1,0,0
81498,28,1,1,0
23548,26,1,1,0
6121,31,1,0,0
48540,27,0,0,0
27002,18,0,1,0
38190,92,0,1,0
7789,92,1,0,0
46336,3,1,1,0
42557,23,1,1,0
47765,66,0,1,0
64318,83,1,1,0
41705,97,0,0,0
26223,76,0,0,0
61387,52,0,0,0
21833,80,0,0,0
45091,78,1,1,1
66759,64,1,1,0
66670,42,0,0,0
71588,21,0,0,0
44967,77,1,1,0
1832,76,0,1,0
82310,55,1,1,0
42117,24,1,1,0
16735,80,0,1,0
12903,65,1,0,0
33851,72,1,0,0
62672,17,1,0,0
88564,37,1,0,0
4499,77,1,1,0
27691,97,0,1,0
50747,36,0,0,0
6686,26,0,1,0
78229,41,1,1,0
39610,60,0,0,0
33296,88,1,0,0
96978,68,0,0,0
9947,86,0,0,0
70126,42,0,1,0
82353,98,1,0,0
72838,31,0,0,0
71061,75,0,0,0
21952,82,0,0,0
41726,25,0,1,0
56188,56,1,1,0
80212,92,0,0,0
20110,71,1,1,0
69429,34,0,0,1
70690,53,0,0,1
90329,26,0,1,0
2799,29,1,0,0
89169,90,1,1,1
90499,75,1,1,0
63040,97,1,1,0
85474,37,1,0,0
65554,14,0,1,1
99609,68,0,0,0
71846,4,0,0,0
45732,32,1,1,0
74274,65,0,1,0
48684,87,0,0,0
92522,20,1,1,0
70589,7,1,1,0
36778,100,1,1,0
38525,68,0,0,1
79356,24,0,1,0
5034,43,1,0,0
16780,56,1,0,0
2726,37,1,1,0
23895,26,0,1,0
47563,55,1,0,0
27681,78,1,0,0
33749,2,1,0,0
61217,18,1,0,1
74938,31,0,0,0
42179,40,0,0,0
38336,38,1,1,0
43585,52,1,0,0
41879,45,1,0,0
53351,67,0,0,0
26146,98,0,1,0
68120,100,1,1,0
34455,67,1,0,0
47534,9,1,0,0
78256,33,1,0,0
77646,25,0,1,0
10132,87,1,1,1
79240,66,1,0,0
69203,68,0,0,0
65822,59,0,0,0
91441,88,1,1,0
45383,34,1,1,0
92618,88,1,1,0
72530,50,1,1,0
59726,51,1,0,1
44994,71,0,1,0
42105,5,0,0,0
96853,62,0,0,1
28350,82,0,1,0
97550,70,1,1,0
61139,94,0,1,1
4149,19,0,1,0
9923,46,0,0,0
19237,89,0,0,0
93324,38,1,1,0
4777,67,1,1,0
62577,35,0,0,0
15500,98,0,1,0
37410,8,0,1,0
54924,69,0,1,0
6617,38,0,0,1
22374,67,1,0,1
76357,53,0,0,0
17643,1,0,0,0
35112,47,0,1,0
41739,42,0,1,0
62114,78,0,1,0
67498,21,1,1,0
10369,68,1,0,0
45339,64,1,1,0
29498,80,0,1,0
68365,79,0,1,0
19463,98,0,1,0
44487,60,0,1,1
73943,32,1,1,0
6885,50,1,0,0
7159,28,0,0,0
6253,7,0,0,0
27230,73,0,1,0
35967,60,1,1,0
65543,90,1,1,0
30347,7,0,1,0
44509,26,1,0,0
25946,80,1,0,0
4463,39,0,1,0
54298,24,1,0,0
17585,88,0,1,0
34410,28,1,0,0
76130,63,0,1,0
85275,97,1,0,0
86153,54,1,1,0
39806,66,1,1,0
56726,81,1,1,0
91013,65,0,1,0
76974,48,0,0,0
17563,95,1,0,0
2508,2,1,1,0
28739,44,0,0,0
96767,66,0,0,0
50989,61,0,1,0
66542,53,0,1,0
42057,17,0,0,0
24484,21,1,0,0
83352,54,1,0,0
90925,45,0,0,0
56398,97,0,0,0
63048,27,1,0,0
19443,27,1,1,0
63434,51,0,1,0
81951,34,1,0,0
49092,81,1,1,0
28804,36,0,1,0
37717,34,1,1,0
37375,66,1,0,0
30308,58,0,0,0
62199,37,0,0,0
97380,7,1,1,0
10380,40,1,1,0
56800,12,0,1,0
34525,70,0,0,0
7597,90,1,0,0
51757,23,0,1,0
18545,85,1,0,0
81425,99,1,0,0
40315,41,1,1,0
36528,68,0,1,1
98478,19,0,1,0
24936,94,0,1,0
88977,50,0,0,0
73644,7,0,0,0
9457,37,0,1,0
35503,5,1,1,0
39818,94,1,0,0
41132,53,1,1,0
67972,21,1,1,1
99338,88,0,1,0
2684,19,0,1,0
39307,55,0,1,0
32115,41,1,0,0
70178,41,0,1,0
61403,56,0,0,0
20197,97,1,0,0
7889,58,0,1,0
11685,13,1,0,0
28772,85,1,1,0
13767,49,0,0,0
43876,43,0,0,0
83009,26,0,1,0
14862,71,0,0,0
99365,87,0,1,0
75995,49,0,0,0
98712,79,1,1,0
8676,86,0,0,0
64027,34,0,1,0
9109,83,1,1,0
